fecha,tmed,prec,tmin,tmax,dir,velmedia,racha,sol,presMax,presMin
2018-04-26,19.9,0.0,11.2,28.6,31.0,2.2,6.9,12.7,957.8,953.8
2018-04-27,19.1,0.0,14.0,24.2,28.0,5.6,12.5,13.0,954.2,951.1
2018-04-28,13.8,4.6,9.0,18.5,26.0,5.3,14.7,9.6,952.2,947.8
2018-04-29,8.8,2.0,3.9,13.6,28.0,6.9,18.1,5.6,955.2,947.1
2018-04-30,9.5,3.2,4.9,14.1,31.0,3.1,11.9,6.3,955.9,953.1
2018-05-01,11.2,0.2,5.1,17.2,30.0,1.7,6.9,8.7,955.9,953.3
2018-05-02,11.8,0.0,5.3,18.2,27.0,4.2,11.4,12.6,956.3,954.4
2018-05-03,14.2,0.0,8.0,20.3,33.0,5.8,12.5,9.4,956.3,952.5
2018-05-04,13.6,0.0,4.3,22.8,8.0,2.5,11.7,13.2,955.3,952.6
2018-05-05,17.0,1.0,8.5,25.5,11.0,2.2,16.7,13.2,956.8,953.7
2018-05-06,19.6,0.0,12.2,27.0,8.0,4.4,9.7,12.7,958.0,953.7
2018-05-07,18.8,0.0,11.9,25.7,8.0,2.2,6.9,9.3,956.5,952.7
2018-05-08,20.7,0.0,12.1,29.3,7.0,1.4,8.1,12.0,953.9,949.9
2018-05-09,20.2,0.0,12.3,28.1,30.0,4.4,12.8,11.7,952.3,949.0
2018-05-10,21.2,0.0,15.0,27.3,5.0,2.8,8.9,11.5,956.0,951.6
2018-05-11,20.2,0.0,12.7,27.6,99.0,2.8,9.2,12.1,957.9,954.7
2018-05-12,15.6,0.0,9.6,21.5,31.0,5.8,13.6,10.4,959.2,954.2
2018-05-13,13.0,0.0,6.0,20.1,35.0,3.3,13.3,12.2,962.2,959.1
2018-05-14,15.7,0.0,9.9,21.5,31.0,3.1,10.6,7.3,960.2,957.4
2018-05-15,16.6,0.0,8.0,25.2,36.0,2.8,8.6,13.6,960.0,954.4
2018-05-16,18.8,0.0,10.7,26.9,8.0,3.3,10.3,12.6,956.7,952.2
2018-05-17,20.7,0.0,14.3,27.1,14.0,3.6,11.1,10.7,955.7,951.8
2018-05-18,18.0,0.2,13.0,22.9,17.0,1.7,11.7,4.1,956.6,953.6
2018-05-19,19.7,2.8,12.8,26.6,99.0,2.8,14.2,9.8,957.5,953.9
2018-05-20,19.2,0.0,12.8,25.6,28.0,2.5,12.8,10.5,955.8,951.5
2018-05-21,19.4,0.2,14.1,24.8,18.0,2.5,8.9,6.5,953.3,950.2
2018-05-22,20.2,0.0,12.0,28.4,2.0,1.7,12.2,11.4,955.6,952.9
2018-05-23,21.5,0.0,14.3,28.7,24.0,3.3,13.3,8.9,956.4,953.5
2018-05-24,22.2,40.4,14.8,29.7,10.0,6.1,16.4,6.4,955.8,947.5
2018-05-25,17.5,10.0,12.9,22.1,36.0,3.6,12.2,3.6,955.5,951.3
2018-05-26,17.9,0.0,12.1,23.7,34.0,1.7,5.8,9.1,954.1,952.2
2018-05-27,19.2,0.8,12.0,26.5,20.0,2.2,14.4,8.8,954.6,951.5
2018-05-28,19.6,0.0,14.7,24.5,26.0,3.6,8.9,4.7,954.7,951.7
2018-05-29,17.4,4.8,13.4,21.3,27.0,3.1,13.9,5.5,954.5,952.2
2018-05-30,17.6,0.0,12.5,22.8,27.0,4.4,12.2,9.6,956.9,953.3
2018-05-31,19.0,0.0,12.4,25.6,26.0,2.2,7.5,10.2,958.6,956.6
2018-06-01,19.2,15.8,12.2,26.3,32.0,2.2,9.7,10.8,958.7,954.4
2018-06-02,17.6,7.6,12.7,22.5,16.0,1.7,16.1,4.3,958.3,955.3
2018-06-03,18.0,0.0,10.4,25.7,26.0,4.2,12.2,13.4,956.7,953.3
2018-06-04,16.0,0.0,11.2,20.8,27.0,4.7,12.5,5.7,955.7,953.4
2018-06-05,16.2,2.0,11.6,20.9,28.0,4.7,10.6,5.4,954.5,952.0
2018-06-06,17.0,0.0,12.1,22.0,34.0,3.3,10.3,5.6,956.7,952.9
2018-06-07,18.0,2.4,10.3,25.6,26.0,3.3,10.0,9.5,957.6,955.4
2018-06-08,17.0,0.8,14.0,20.1,24.0,3.6,9.7,1.5,955.8,953.0
2018-06-09,16.2,0.0,11.2,21.2,28.0,2.8,12.2,7.7,955.0,953.1
2018-06-10,16.4,0.2,11.5,21.4,27.0,4.7,10.8,7.0,954.4,952.0
2018-06-11,17.0,0.0,12.2,21.9,26.0,4.7,9.4,5.0,955.3,953.1
2018-06-12,20.5,0.0,13.6,27.4,34.0,3.6,10.3,10.1,958.2,954.8
2018-06-13,20.8,0.0,14.3,27.4,32.0,4.2,10.3,13.8,959.4,955.9
2018-06-14,20.8,0.0,12.4,29.3,2.0,1.9,8.3,13.9,958.2,954.8
2018-06-15,23.8,0.0,14.6,33.1,26.0,1.7,7.5,14.2,956.9,952.7
2018-06-16,25.5,0.0,17.6,33.4,3.0,2.5,8.6,13.9,957.8,954.1
2018-06-17,25.2,0.0,16.4,34.0,36.0,2.8,9.7,14.2,962.0,957.7
2018-06-18,25.4,0.0,16.7,34.1,4.0,3.1,9.2,14.0,962.6,958.0
2018-06-19,25.7,0.0,16.6,34.8,14.0,1.9,10.3,14.3,960.7,956.2
2018-06-20,27.0,0.0,19.1,35.0,8.0,3.1,10.0,14.1,959.2,954.9
2018-06-21,27.7,0.0,20.9,34.5,9.0,4.2,9.2,14.0,958.9,955.4
2018-06-22,28.2,0.0,20.6,35.8,8.0,3.1,10.3,13.9,958.5,954.7
2018-06-23,29.0,0.0,20.2,37.7,7.0,1.4,7.8,13.6,957.9,954.0
2018-06-24,30.1,0.0,21.3,38.9,10.0,2.8,9.4,12.9,957.3,953.0
2018-06-25,29.5,0.0,21.8,37.2,10.0,3.3,8.9,12.7,956.2,953.4
2018-06-26,28.6,0.0,21.7,35.5,27.0,3.9,8.9,13.5,957.4,953.9
2018-06-27,27.2,0.0,20.5,33.8,28.0,5.0,10.3,13.3,958.0,953.7
2018-06-28,25.8,0.0,18.5,33.2,99.0,2.2,9.4,7.3,954.6,948.9
2018-06-29,25.8,0.0,18.1,33.4,99.0,2.5,7.8,10.7,950.6,946.1
2018-06-30,25.3,0.0,19.6,31.0,26.0,4.4,10.8,6.2,951.7,947.7
2018-07-01,23.4,0.0,17.6,29.2,28.0,4.7,10.6,10.1,954.2,951.3
2018-07-02,22.8,0.0,16.5,29.0,28.0,4.4,10.3,13.3,957.9,953.9
2018-07-03,24.8,0.0,16.2,33.4,27.0,1.9,7.2,14.0,958.4,954.2
2018-07-04,23.2,0.0,18.1,28.4,28.0,6.4,12.8,13.8,959.6,954.9
2018-07-05,23.3,0.0,16.0,30.6,26.0,2.2,7.2,13.9,961.1,958.3
2018-07-06,25.0,0.0,16.3,33.7,28.0,2.2,9.2,12.9,960.4,956.5
2018-07-07,27.8,0.0,19.9,35.8,2.0,2.5,8.1,12.2,958.9,954.7
2018-07-08,28.6,0.0,20.6,36.5,32.0,3.1,7.8,13.5,959.1,955.8
2018-07-09,28.4,0.0,20.1,36.6,26.0,2.5,10.3,13.7,959.8,955.8
2018-07-10,29.0,0.0,21.3,36.8,26.0,3.6,10.0,13.6,958.7,954.1
2018-07-11,27.5,0.0,20.9,34.1,27.0,4.2,12.2,12.7,955.8,951.8
2018-07-12,27.2,0.0,19.3,35.0,24.0,1.7,6.7,12.0,955.5,952.6
2018-07-13,28.2,0.0,20.3,36.0,21.0,1.9,15.8,13.0,956.5,953.5
2018-07-14,27.6,0.0,20.3,34.9,26.0,3.3,10.8,13.7,958.3,955.3
2018-07-15,23.8,0.0,18.1,29.6,30.0,5.3,13.1,13.2,958.4,955.9
2018-07-16,24.0,0.0,16.3,31.8,27.0,3.3,9.2,13.6,959.8,957.3
2018-07-17,27.0,0.0,17.4,36.6,21.0,3.9,8.1,13.7,958.6,952.2
2018-07-18,28.4,0.0,22.0,34.7,33.0,3.9,11.7,13.6,955.8,952.4
2018-07-19,27.1,0.0,19.1,35.1,26.0,3.9,11.1,13.6,956.8,953.8
2018-07-20,25.6,0.0,18.3,33.0,25.0,4.4,12.8,13.3,955.7,952.8
2018-07-21,25.6,0.0,17.7,33.4,2.0,3.9,10.3,13.0,956.5,952.1
2018-07-22,27.7,0.0,20.2,35.2,9.0,3.1,7.8,13.2,955.2,952.4
2018-07-23,28.8,0.0,20.2,37.3,25.0,3.9,10.8,13.6,957.0,953.0
2018-07-24,27.9,0.0,20.7,35.1,28.0,3.6,11.7,13.6,956.3,952.9
2018-07-25,28.2,0.0,19.7,36.8,28.0,3.1,8.9,13.6,956.6,952.2
2018-07-26,28.2,0.0,20.3,36.1,30.0,3.9,10.0,13.6,955.0,951.7
2018-07-27,28.4,0.0,20.7,36.1,32.0,3.3,13.3,13.0,954.3,951.6
2018-07-28,26.7,0.0,18.1,35.3,29.0,3.3,10.6,13.6,955.6,953.3
2018-07-29,26.4,0.0,19.4,33.4,29.0,5.3,11.4,13.5,957.1,954.9
2018-07-30,27.3,0.0,19.1,35.5,28.0,2.2,10.0,13.5,958.1,955.0
2018-07-31,29.1,0.0,20.3,37.9,31.0,2.8,7.5,13.5,957.8,954.0
2018-08-01,30.3,0.0,20.6,40.0,35.0,2.5,8.9,13.3,957.4,954.4
2018-08-02,32.8,0.0,23.8,41.7,9.0,3.3,10.3,12.8,958.7,955.6
2018-08-03,32.7,0.0,22.8,42.6,34.0,2.8,10.3,11.0,959.0,955.3
2018-08-04,32.4,0.0,23.7,41.0,36.0,2.8,10.8,12.3,960.0,955.9
2018-08-05,31.0,0.0,22.3,39.7,35.0,1.4,8.3,13.1,958.4,954.3
2018-08-06,31.0,0.0,20.9,41.2,7.0,1.9,12.8,11.3,957.2,952.3
2018-08-07,30.8,0.0,23.6,38.1,28.0,4.2,11.7,12.4,953.6,950.1
2018-08-08,28.2,0.0,20.0,36.4,27.0,4.2,13.9,12.8,953.7,950.0
2018-08-09,25.2,0.0,18.3,32.2,31.0,3.1,10.8,13.1,959.4,953.0
2018-08-10,26.3,0.0,17.4,35.2,4.0,1.7,8.3,10.3,961.6,957.8
2018-08-11,29.4,0.0,21.7,37.2,8.0,3.3,8.3,12.5,962.0,956.8
2018-08-12,29.4,0.0,22.0,36.9,27.0,3.3,12.8,10.6,957.4,952.4
2018-08-13,27.6,0.0,20.6,34.6,99.0,3.9,11.1,13.2,955.6,952.5
2018-08-14,27.4,0.0,19.4,35.5,34.0,2.8,7.2,13.2,958.5,955.4
2018-08-15,28.0,0.0,19.1,37.0,33.0,2.5,8.6,13.0,957.7,953.4
2018-08-16,28.0,6.2,21.3,34.6,27.0,1.9,16.7,6.7,956.8,954.0
2018-08-17,26.0,0.0,17.9,34.2,10.0,2.2,11.1,10.8,958.3,954.6
2018-08-18,25.4,0.0,17.3,33.4,5.0,1.9,10.3,12.5,959.6,955.8
2018-08-19,27.0,0.0,19.8,34.3,10.0,3.3,10.6,12.5,960.9,957.4
2018-08-20,27.4,0.0,19.8,34.9,99.0,2.8,8.3,12.8,960.4,956.0
2018-08-21,27.8,0.0,19.1,36.5,36.0,2.2,7.2,12.6,958.0,953.8
2018-08-22,28.0,0.0,19.5,36.4,20.0,2.8,13.1,10.9,958.5,955.4
2018-08-23,28.9,0.0,21.6,36.2,26.0,3.3,9.4,10.9,958.7,955.5
2018-08-24,27.6,0.0,18.5,36.7,2.0,2.5,8.9,12.0,959.3,955.1
2018-08-25,26.6,0.0,17.8,35.3,29.0,4.2,13.6,12.2,956.9,952.2
2018-08-26,26.2,0.0,16.8,35.5,26.0,3.3,9.4,12.3,956.8,953.3
2018-08-27,27.8,0.0,16.8,38.7,12.0,2.2,7.5,9.3,956.7,953.8
2018-08-28,29.7,0.0,22.7,36.7,99.0,5.0,12.2,12.0,956.4,953.4
2018-08-29,27.0,0.0,20.1,33.9,32.0,3.1,7.2,12.3,958.5,955.9
2018-08-30,27.6,0.0,20.0,35.3,11.0,2.2,7.8,11.4,959.8,956.2
2018-08-31,28.8,0.0,21.2,36.4,9.0,2.2,7.8,11.9,958.8,955.3
2018-09-01,29.0,0.0,20.8,37.3,12.0,2.5,7.8,11.5,959.2,954.9
2018-09-02,29.5,0.0,21.4,37.6,30.0,2.5,8.6,11.5,957.4,952.6
2018-09-03,28.4,0.0,22.1,34.8,27.0,2.8,8.3,10.1,953.6,949.6
2018-09-04,26.0,0.0,19.4,32.7,26.0,2.2,8.3,11.6,953.9,950.8
2018-09-05,23.7,0.0,18.0,29.4,99.0,3.3,10.8,9.3,956.3,952.9
2018-09-06,24.2,0.0,18.0,30.4,34.0,2.5,10.3,11.8,955.8,953.2
2018-09-07,23.5,0.0,15.6,31.4,11.0,2.5,8.9,10.1,956.5,952.2
2018-09-08,22.1,3.4,17.3,26.9,10.0,4.4,10.0,2.5,959.6,955.7
2018-09-09,20.8,0.8,14.6,27.0,99.0,1.1,6.7,6.5,961.8,958.3
2018-09-10,22.9,0.0,15.7,30.1,10.0,3.3,11.1,11.9,963.9,960.8
2018-09-11,23.3,0.0,16.1,30.5,12.0,3.9,9.4,11.9,964.4,959.9
2018-09-12,26.2,0.0,19.7,32.6,99.0,1.9,7.8,8.7,964.0,959.7
2018-09-13,26.0,0.0,17.2,34.8,32.0,1.4,6.9,12.0,960.9,956.9
2018-09-14,27.0,0.0,19.1,34.8,36.0,4.4,18.3,10.4,959.5,955.8
2018-09-15,25.6,0.0,19.4,31.7,14.0,3.1,10.0,11.1,961.1,957.7
2018-09-16,25.0,0.0,17.3,32.8,12.0,1.9,6.9,11.5,962.0,958.2
2018-09-17,26.2,0.0,19.7,32.6,25.0,3.9,10.8,9.6,959.1,953.7
2018-09-18,24.4,0.0,17.3,31.6,36.0,2.5,10.3,10.8,959.5,955.9
2018-09-19,25.4,0.0,17.5,33.4,11.0,1.7,5.8,10.7,961.9,959.0
2018-09-20,26.4,0.0,18.3,34.6,99.0,3.1,8.3,8.9,961.1,957.1
2018-09-21,26.5,0.0,18.5,34.5,33.0,1.9,6.4,10.5,961.2,957.9
2018-09-22,26.6,0.0,18.2,35.1,26.0,1.7,6.9,11.1,963.9,961.0
2018-09-23,26.6,0.0,17.2,36.0,1.0,1.7,7.2,11.5,964.3,960.6
2018-09-24,26.6,0.0,18.0,35.3,2.0,1.4,6.1,11.6,964.2,959.5
2018-09-25,25.6,0.0,17.2,34.1,11.0,2.5,10.6,11.4,963.0,959.0
2018-09-26,24.6,0.0,19.3,30.0,11.0,5.6,12.5,6.3,968.7,962.8
2018-09-27,22.4,0.0,16.1,28.8,10.0,2.2,9.4,11.2,969.2,963.2
2018-09-28,22.0,0.0,14.2,29.9,13.0,1.9,6.4,11.3,963.2,957.4
2018-09-29,22.8,0.0,13.9,31.6,12.0,1.1,5.8,11.4,958.7,954.6
2018-09-30,22.8,0.0,13.5,32.1,25.0,1.4,7.5,11.2,958.7,955.9
2018-10-01,21.7,0.0,14.9,28.5,12.0,2.2,10.0,10.8,961.7,957.8
2018-10-02,18.2,0.0,9.0,27.5,4.0,1.7,9.7,11.4,963.7,960.3
2018-10-03,20.2,0.0,10.5,29.8,7.0,1.4,4.7,11.3,964.1,960.0
2018-10-04,20.6,0.0,10.6,30.6,25.0,1.7,6.7,11.2,960.7,956.8
2018-10-05,21.8,0.0,13.7,30.0,26.0,1.4,7.8,11.1,958.5,954.8
2018-10-06,20.7,0.0,11.6,29.8,28.0,3.3,11.7,11.0,957.9,954.0
2018-10-07,17.1,0.0,11.9,22.3,11.0,3.3,10.3,11.1,959.3,956.0
2018-10-08,14.7,0.0,7.3,22.1,8.0,2.2,8.6,10.7,959.1,954.5
2018-10-09,15.7,10.8,8.5,22.9,12.0,3.6,10.8,8.9,954.9,949.4
2018-10-10,18.2,1.8,12.8,23.6,8.0,2.8,7.5,5.0,950.8,947.5
2018-10-11,20.1,0.2,16.2,24.0,99.0,3.3,10.8,5.0,959.0,950.1
2018-10-12,20.6,0.6,16.7,24.6,32.0,1.7,8.3,5.8,963.5,959.0
2018-10-13,21.2,2.2,13.4,29.0,16.0,1.4,6.9,10.3,961.5,949.1
2018-10-14,16.7,0.0,11.2,22.2,29.0,6.1,14.7,3.7,951.7,945.1
2018-10-15,12.0,7.4,8.2,15.7,28.0,1.9,9.4,2.8,952.7,950.6
2018-10-16,16.5,0.0,10.8,22.2,12.0,1.1,5.3,10.6,957.8,952.3
2018-10-17,16.6,2.8,9.3,24.0,30.0,1.4,5.8,10.4,958.4,951.7
2018-10-18,17.2,0.8,12.9,21.5,10.0,3.6,10.3,4.0,951.9,948.9
2018-10-19,15.9,4.2,13.6,18.2,10.0,1.9,6.7,1.0,956.6,950.3
2018-10-20,17.3,0.0,13.0,21.6,10.0,4.4,10.8,2.9,960.7,956.3
2018-10-21,19.0,1.8,14.8,23.2,10.0,3.6,10.3,5.4,961.3,958.4
2018-10-22,18.4,0.2,11.8,24.9,7.0,1.7,6.1,9.8,963.2,960.2
2018-10-23,17.8,0.0,10.8,24.7,12.0,2.2,6.1,7.7,966.2,963.2
2018-10-24,17.8,0.0,10.0,25.7,26.0,0.3,4.7,10.2,966.1,961.3
2018-10-25,17.2,0.0,8.4,26.0,32.0,1.7,6.1,9.8,961.3,956.9
2018-10-26,13.1,4.6,9.9,16.3,10.0,1.1,4.4,0.9,956.9,951.8
2018-10-27,9.4,4.2,5.0,13.9,2.0,3.6,13.9,1.3,951.8,942.7
2018-10-28,7.9,0.0,3.9,11.9,33.0,3.1,13.1,6.4,945.9,941.7
2018-10-29,8.2,0.8,3.2,13.3,99.0,4.4,12.8,8.8,946.8,944.7
2018-10-30,9.2,14.6,6.4,12.0,18.0,1.9,8.9,0.2,945.4,939.4
2018-10-31,9.5,0.4,6.9,12.1,27.0,4.2,10.6,1.2,948.9,941.8
2018-11-01,10.8,0.0,4.7,17.0,28.0,2.2,7.5,10.0,960.3,948.9
2018-11-02,14.9,0.0,9.5,20.3,30.0,3.1,9.7,7.3,963.9,959.1
2018-11-03,12.8,0.0,5.5,20.0,9.0,1.1,4.7,9.9,963.5,957.5
2018-11-04,10.1,13.0,3.0,17.2,28.0,1.9,7.2,8.2,957.5,946.2
2018-11-05,9.7,4.8,7.9,11.5,27.0,5.0,12.5,1.3,949.8,941.5
2018-11-06,8.7,0.0,5.3,12.1,30.0,2.8,9.2,0.6,954.9,949.8
2018-11-07,12.8,1.2,9.1,16.6,26.0,3.6,11.9,4.3,958.7,951.8
2018-11-08,11.3,1.0,5.6,17.0,28.0,2.5,10.0,1.5,958.5,952.6
2018-11-09,9.9,0.0,6.0,13.8,29.0,5.6,13.3,8.5,960.9,956.1
2018-11-10,13.7,1.4,11.4,16.0,25.0,3.3,11.7,0.0,958.4,953.3
2018-11-11,16.2,0.0,11.9,20.4,20.0,1.9,10.8,6.4,956.0,951.2
2018-11-12,13.4,2.0,10.5,16.3,15.0,3.1,7.2,1.8,960.2,952.1
2018-11-13,13.7,0.0,8.8,18.6,11.0,2.2,7.5,5.9,963.9,960.2
2018-11-14,15.0,0.0,10.8,19.1,12.0,3.6,9.2,4.9,963.8,957.8
2018-11-15,15.4,0.0,11.7,19.0,10.0,4.2,10.0,5.2,958.7,956.1
2018-11-16,15.7,0.0,11.7,19.7,12.0,3.9,9.2,4.0,958.8,955.7
2018-11-17,15.6,0.0,10.6,20.5,8.0,3.6,9.7,7.8,956.7,949.5
2018-11-18,12.2,7.4,10.7,13.8,13.0,3.9,11.1,0.0,949.5,942.9
2018-11-19,11.2,0.0,9.4,12.9,11.0,1.9,7.2,0.1,943.9,942.0
2018-11-20,11.5,1.4,8.8,14.2,28.0,4.4,16.1,3.4,947.4,941.3
2018-11-21,10.4,0.8,6.8,14.1,28.0,2.8,10.3,3.9,955.3,947.2
2018-11-22,10.8,1.4,6.5,15.2,99.0,2.2,6.1,3.7,956.2,952.9
2018-11-23,9.4,0.0,5.6,13.2,26.0,3.1,10.3,4.4,957.3,952.2
2018-11-24,8.2,0.0,2.3,14.2,30.0,1.4,6.1,7.3,958.0,952.8
2018-11-25,12.2,5.8,9.0,15.3,29.0,3.3,12.5,1.3,952.8,946.5
2018-11-26,10.0,0.0,5.9,14.2,28.0,4.2,18.6,6.6,962.9,946.4
2018-11-27,9.4,0.0,4.8,14.0,99.0,1.7,5.8,8.2,963.9,962.4
2018-11-28,8.1,0.0,0.8,15.4,12.0,1.1,4.2,8.2,965.1,961.9
2018-11-29,7.6,3.0,-0.1,15.4,28.0,0.8,4.7,7.6,961.9,957.7
2018-11-30,8.8,0.0,4.5,13.2,32.0,2.2,8.9,6.3,964.6,958.2
2018-12-01,7.6,0.0,1.5,13.6,28.0,2.2,8.9,6.7,964.4,962.1
2018-12-02,9.4,0.0,4.7,14.1,28.0,1.9,6.1,7.2,965.1,962.7
2018-12-03,8.4,0.0,4.8,12.1,9.0,1.9,5.0,2.7,965.2,963.8
2018-12-04,9.6,0.0,3.6,15.7,11.0,1.9,5.6,6.0,965.7,962.7
2018-12-05,10.6,0.0,3.3,18.0,36.0,1.4,3.9,7.8,967.5,964.2
2018-12-06,9.8,0.0,1.6,18.0,11.0,1.1,3.6,6.4,969.4,966.4
2018-12-07,6.5,0.0,2.5,10.5,18.0,1.1,3.3,1.0,969.0,966.0
2018-12-08,8.4,0.0,1.3,15.5,12.0,1.1,3.9,6.8,970.1,967.1
2018-12-09,9.0,0.0,1.0,17.1,8.0,0.6,5.0,8.6,970.9,968.1
2018-12-10,9.0,0.0,1.5,16.6,10.0,1.7,3.9,7.2,970.6,964.7
2018-12-11,6.6,0.0,0.6,12.5,27.0,1.4,5.3,5.9,964.7,961.3
2018-12-12,7.4,3.6,3.8,10.9,28.0,1.4,6.4,0.0,962.6,956.7
2018-12-13,7.8,3.2,4.3,11.3,28.0,5.6,17.2,4.0,956.7,947.6
2018-12-14,7.7,0.0,2.3,13.1,27.0,2.2,8.3,7.5,965.5,956.5
2018-12-15,8.0,0.0,2.7,13.2,29.0,3.9,12.5,2.8,967.2,963.5
2018-12-16,10.4,0.8,6.2,14.7,28.0,4.7,16.7,4.3,966.5,959.5
2018-12-17,6.8,0.0,1.3,12.4,12.0,2.2,5.6,8.4,969.5,966.5
2018-12-18,5.2,0.4,-0.4,10.8,11.0,0.8,5.8,3.3,966.7,960.4
2018-12-19,7.8,0.0,6.1,9.6,99.0,3.6,10.0,3.8,964.7,960.1
2018-12-20,8.5,0.0,6.0,11.0,28.0,1.9,8.1,0.5,969.8,964.3
2018-12-21,9.2,0.2,5.3,13.2,26.0,0.8,4.7,3.0,972.4,969.2
2018-12-22,8.5,0.0,7.6,9.4,99.0,1.4,5.0,0.0,972.9,970.9
2018-12-23,7.3,0.0,4.7,9.9,12.0,1.9,5.0,2.3,972.0,969.2
2018-12-24,6.1,0.0,1.5,10.7,10.0,1.9,4.4,3.1,970.1,966.5
2018-12-25,7.7,0.0,0.6,14.8,10.0,2.5,6.1,6.6,968.0,965.5
2018-12-26,7.8,0.0,1.4,14.3,9.0,1.4,5.0,6.6,969.3,966.7
2018-12-27,5.2,0.0,-1.1,11.6,10.0,1.4,3.6,6.6,967.8,965.2
2018-12-28,4.6,0.0,-1.5,10.8,10.0,1.7,3.6,6.6,968.1,965.5
2018-12-29,5.8,0.0,-2.3,13.8,11.0,1.1,4.4,6.6,969.0,967.1
2018-12-30,6.2,0.0,-1.7,14.2,11.0,1.4,4.7,6.6,970.3,967.4
2018-12-31,6.6,0.0,-1.8,14.9,99.0,1.4,3.9,6.6,971.4,968.7
2019-01-01,6.9,0.0,-1.9,15.7,31.0,1.7,4.7,6.6,971.2,968.9
2019-01-02,5.3,0.0,-2.9,13.5,11.0,0.8,4.4,6.6,969.7,965.3
2019-01-03,5.6,0.0,-2.6,13.7,10.0,2.2,5.3,6.6,968.2,965.9
2019-01-04,6.0,0.0,-1.9,13.8,12.0,1.4,5.6,6.6,970.8,967.4
2019-01-05,5.2,0.0,-3.5,13.8,15.0,1.4,3.9,6.6,973.4,970.3
2019-01-06,6.0,0.0,-4.2,16.2,11.0,1.1,4.2,6.6,970.9,967.3
2019-01-07,6.0,0.0,-4.4,16.3,32.0,0.8,3.6,6.6,969.4,966.6
2019-01-08,5.8,0.0,-3.0,14.7,14.0,1.4,3.3,6.6,970.0,964.9
2019-01-09,6.8,0.0,-2.6,16.3,35.0,2.2,7.5,6.6,964.9,958.4
2019-01-10,4.6,0.0,-1.8,11.1,13.0,2.8,8.1,8.9,962.5,958.2
2019-01-11,3.0,0.0,-3.7,9.7,36.0,2.5,6.7,8.9,967.2,962.2
2019-01-12,4.4,0.0,-2.9,11.8,13.0,1.4,4.4,9.0,969.4,966.8
2019-01-13,4.6,0.0,-3.9,13.0,26.0,1.7,5.0,9.0,968.7,964.5
2019-01-14,7.5,0.0,-2.2,17.2,29.0,0.8,4.2,9.0,964.7,960.2
2019-01-15,6.6,0.0,-1.3,14.6,14.0,1.4,4.2,8.5,961.6,958.4
2019-01-16,4.4,0.0,-2.6,11.3,32.0,2.8,7.8,8.6,959.3,956.7
2019-01-17,3.2,0.0,-0.7,7.2,36.0,1.1,4.2,0.1,960.4,956.9
2019-01-18,3.5,0.0,-1.7,8.7,30.0,1.9,6.1,2.0,960.4,956.9
2019-01-19,2.2,3.4,-1.9,6.2,29.0,1.1,4.4,1.2,957.9,948.8
2019-01-20,8.0,0.0,4.0,11.9,35.0,4.7,14.2,5.7,958.7,947.8
2019-01-21,6.8,0.0,1.7,12.0,33.0,4.4,11.7,8.9,961.5,958.6
2019-01-22,4.4,0.0,-0.9,9.6,28.0,2.8,10.0,2.4,960.7,952.6
2019-01-23,10.8,0.0,6.6,15.1,26.0,6.7,15.3,3.3,952.7,948.2
2019-01-24,13.0,0.0,7.8,18.1,35.0,6.9,17.2,8.6,956.0,948.5
2019-01-25,12.0,0.0,5.1,19.0,32.0,3.6,7.8,9.5,960.7,956.0
2019-01-26,8.4,0.0,-0.6,17.3,28.0,1.4,6.1,9.6,961.1,955.8
2019-01-27,7.8,0.0,1.8,13.8,34.0,4.7,17.5,9.1,958.8,953.5
2019-01-28,8.4,0.0,1.5,15.3,28.0,5.0,13.9,8.4,958.8,955.6
2019-01-29,7.2,0.0,2.2,12.3,28.0,6.9,17.8,3.1,957.9,951.2
2019-01-30,8.4,1.4,4.2,12.5,28.0,4.4,13.1,7.4,954.1,946.0
2019-01-31,12.0,4.6,9.3,14.8,26.0,8.1,17.2,1.3,946.0,937.1
2019-02-01,8.6,1.2,4.7,12.4,29.0,10.3,25.8,5.8,946.0,937.1
2019-02-02,6.2,0.0,1.9,10.5,35.0,6.1,16.4,7.9,959.6,940.8
2019-02-03,5.9,0.0,1.2,10.6,32.0,5.0,12.2,9.7,968.5,959.6
2019-02-04,5.6,0.0,-2.9,14.1,28.0,2.2,5.8,9.7,969.1,966.4
2019-02-05,8.6,0.0,-1.2,18.4,99.0,1.1,3.6,9.6,969.4,966.0
2019-02-06,9.3,0.0,0.0,18.6,28.0,1.4,6.7,9.4,967.0,962.4
2019-02-07,10.4,0.0,2.2,18.5,26.0,2.2,6.9,9.9,963.7,961.1
2019-02-08,8.5,0.0,-0.4,17.4,28.0,1.9,6.9,9.9,963.1,959.9
2019-02-09,9.2,0.0,2.1,16.4,30.0,1.7,5.0,9.3,963.5,960.4
2019-02-10,10.6,0.0,6.7,14.6,27.0,5.6,16.1,1.6,963.6,960.9
2019-02-11,10.8,0.0,5.0,16.6,99.0,1.9,7.5,9.7,969.5,963.5
2019-02-12,8.6,0.0,0.8,16.5,10.0,2.2,5.6,10.0,970.7,968.0
2019-02-13,9.2,0.0,0.5,17.8,13.0,2.5,6.9,10.0,969.6,966.8
2019-02-14,10.0,0.0,3.2,16.9,10.0,4.4,10.3,10.1,970.4,966.6
2019-02-15,9.6,0.0,2.8,16.3,10.0,2.8,7.2,6.6,968.3,963.8
